date,longitude,latitude,CO,NO2,HCHO,O3,SO2,CH4
2025-05-12,112.61031217809158,-7.135570485497508,,,,0.11886879933854369,,
2025-05-13,112.61031217809158,-7.135570485497508,,,,0.11951217145586393,,
2025-05-14,112.61031217809158,-7.135570485497508,0.030890046391561427,8.989973712427105e-05,5.294490181029556e-05,0.11763007890232102,2.2568074184410298e-05,
2025-05-15,112.61031217809158,-7.135570485497508,,,,0.1192454070867373,,
2025-05-16,112.61031217809158,-7.135570485497508,,,,0.11808460971590405,,
2025-05-17,112.61031217809158,-7.135570485497508,0.03293607050082948,,,0.1173945041435475,,
2025-05-18,112.61031217809158,-7.135570485497508,,4.459488360382149e-05,0.00022395161819327832,0.11674226835333691,0.0002086903908751451,
2025-05-19,112.61031217809158,-7.135570485497508,,,,0.11809933861279623,,
2025-05-20,112.61031217809158,-7.135570485497508,0.02802584894423135,,0.0003944706992209574,0.11523353128083441,,
2025-05-21,112.61031217809158,-7.135570485497508,,3.185602692584513e-05,0.00016831394204312587,0.11499569374302247,,
2025-05-22,112.61031217809158,-7.135570485497508,0.028496396325215563,,,0.11568513074602203,,
2025-05-23,112.61031217809158,-7.135570485497508,,,,0.11886882619624003,,
2025-05-24,112.61031217809158,-7.135570485497508,0.031033493139198946,6.863579950730057e-05,2.9052003688309304e-05,0.11611730095283736,7.917758045807367e-05,
2025-05-25,112.61031217809158,-7.135570485497508,0.01588005940094564,5.7763038704822566e-05,0.00020737345383491885,0.11323579411734001,0.00018113963889372013,
2025-05-26,112.61031217809158,-7.135570485497508,,,,0.11725961879674886,,
2025-05-27,112.61031217809158,-7.135570485497508,,,,0.11765214345446387,,
2025-05-28,112.61031217809158,-7.135570485497508,0.030904641359367272,0.00013458631242520966,0.00030024099596163674,0.11843154411257072,,
2025-05-29,112.61031217809158,-7.135570485497508,0.02815463116988721,0.0002209968088596207,0.00018714954822313055,0.1169956038679443,0.00022798145915566446,
2025-05-30,112.61031217809158,-7.135570485497508,0.02632076257503402,0.0002862124430399897,0.00032437341136855606,0.11407958822166743,0.00043965548394030884,
2025-05-31,112.61031217809158,-7.135570485497508,0.02045450952736174,,,0.11418123986489137,,
2025-06-01,112.61031217809158,-7.135570485497508,,,,0.1148064072404262,,
2025-06-02,112.61031217809158,-7.135570485497508,,0.00015670672121281194,0.0001453444478413113,0.11447391805227491,,
2025-06-03,112.61031217809158,-7.135570485497508,0.026008863289309594,0.00023115609501425687,0.00037957080408091733,0.11457607038926461,0.00014423505120582286,
2025-06-04,112.61031217809158,-7.135570485497508,0.024374762207489332,6.0776267565167114e-05,0.0001681290861454863,0.11421731121001166,0.0007139606859517922,
2025-06-05,112.61031217809158,-7.135570485497508,0.03586419684324263,0.0002642201108644352,0.00021245903713890932,0.11287726281453754,0.0007824479744371679,
2025-06-06,112.61031217809158,-7.135570485497508,0.030402174091374693,6.016753400634347e-05,0.000178567192130684,0.11394657328075142,0.0003134313718363367,
2025-06-07,112.61031217809158,-7.135570485497508,,,,0.11469718934938017,,
2025-06-08,112.61031217809158,-7.135570485497508,0.03114074461048294,8.511234749453988e-05,0.00035082987940519275,0.11323756936099692,0.0006755282680496899,
2025-06-09,112.61031217809158,-7.135570485497508,,,,0.11307976865491894,,
2025-06-10,112.61031217809158,-7.135570485497508,,,,0.11574844911478539,,
2025-06-11,112.61031217809158,-7.135570485497508,0.02846230854308612,7.342191228206336e-05,0.00011949340690328375,0.11554182769825241,0.0004985857779147854,1851.872960290332
2025-06-12,112.61031217809158,-7.135570485497508,0.028528043124583364,4.177645515765366e-05,0.00019030460327367152,0.11801770057541042,0.0009947709682271886,
2025-06-13,112.61031217809158,-7.135570485497508,,,,0.1146562784157371,,
2025-06-14,112.61031217809158,-7.135570485497508,,,,0.1151752744056172,,
2025-06-15,112.61031217809158,-7.135570485497508,0.02653615153456966,6.185730000346107e-05,0.00015574582259073288,0.11513953020342643,0.0001337599361595425,
2025-06-16,112.61031217809158,-7.135570485497508,0.03178764898579247,5.76446886603118e-05,0.0001544472219498175,0.11884538812567642,0.00018552557775832883,
2025-06-17,112.61031217809158,-7.135570485497508,0.03492543713712958,5.957576067103268e-05,0.00010448998446871825,0.11653232999699428,0.000256581030048624,
2025-06-18,112.61031217809158,-7.135570485497508,0.028238755966571234,,,0.11648616118372808,,
2025-06-19,112.61031217809158,-7.135570485497508,,,,0.11320764821587753,,
2025-06-20,112.61031217809158,-7.135570485497508,,,,0.11175142120830968,,
2025-06-21,112.61031217809158,-7.135570485497508,0.03408202499787107,9.060134068842877e-05,0.00016262433467401506,0.1121137782830586,0.0018478729021492216,
2025-06-22,112.61031217809158,-7.135570485497508,0.027773463355543072,,-0.00011861283630117148,0.11256938084404748,,
2025-06-23,112.61031217809158,-7.135570485497508,0.026180578199735818,4.86075903891434e-05,8.891972340935971e-06,0.11532201510186589,0.0006003648726280656,
2025-06-24,112.61031217809158,-7.135570485497508,0.030670203840552177,0.00015935982372617766,0.00019345319303993674,0.11524420673060334,0.00036342271344258004,
2025-06-25,112.61031217809158,-7.135570485497508,,,,0.11579480983469571,,
2025-06-26,112.61031217809158,-7.135570485497508,0.02622957648217994,6.872403210701628e-05,7.145332422403878e-05,0.11546282209372667,-0.0005639133205215689,
2025-06-27,112.61031217809158,-7.135570485497508,0.02485596185150265,3.4040277232013604e-05,0.00020917177687649864,0.11593327934434214,-0.0001018741207587427,
2025-06-28,112.61031217809158,-7.135570485497508,,,,0.11641868778652756,,
2025-06-29,112.61031217809158,-7.135570485497508,,,,0.11609513778953827,,
2025-06-30,112.61031217809158,-7.135570485497508,0.02967416602383198,7.386383050444089e-05,0.00021489039826858307,0.11603568058585093,0.000345536735485088,
2025-07-01,112.61031217809158,-7.135570485497508,0.026708495618977295,6.948612939896365e-05,-3.1652434490412136e-05,0.11391025782492738,-6.372166938366575e-06,
2025-07-02,112.61031217809158,-7.135570485497508,0.027596355041666173,7.884956882907488e-05,0.00024665537770242227,0.11192045395340265,4.293692249099339e-05,1810.533390848121
2025-07-03,112.61031217809158,-7.135570485497508,0.029407808441162035,,,0.1110026830047045,,
2025-07-04,112.61031217809158,-7.135570485497508,0.024496827916733393,,,0.11172782847069132,,
2025-07-05,112.61031217809158,-7.135570485497508,0.02625327399116695,0.00010387715612766247,0.000267918335286301,0.11308472732150042,0.00024557677146329923,
2025-07-06,112.61031217809158,-7.135570485497508,0.025270177117356667,,,0.11015365001633823,,
2025-07-07,112.61031217809158,-7.135570485497508,,,,0.11383951920009552,,
2025-07-08,112.61031217809158,-7.135570485497508,0.027594239435592735,7.020117310736529e-05,0.00012828369898220876,0.11201421308230994,-0.00010653457484597187,
2025-07-09,112.61031217809158,-7.135570485497508,0.02921524133157476,0.00013175381338667596,0.00031496154471219977,0.11345900321544598,0.0009854131911675454,
2025-07-10,112.61031217809158,-7.135570485497508,0.02922357240590534,0.00013547652284802238,0.0002882066728353688,0.1136058419941077,0.0003359327707911002,
2025-07-11,112.61031217809158,-7.135570485497508,0.02740328156770843,0.00018147169641428905,0.00042141463393136265,0.11387050225201577,0.00044161496770068966,
2025-07-12,112.61031217809158,-7.135570485497508,,,,0.11705931889148533,,
2025-07-13,112.61031217809158,-7.135570485497508,0.025278755237596796,3.0843242242369673e-05,7.649792363101463e-05,0.11347861850879891,-5.224299797899337e-05,
2025-07-14,112.61031217809158,-7.135570485497508,0.025703727990240153,0.0001410497134319759,0.00020569637443713516,0.1135070132316362,7.568375973163936e-05,
2025-07-15,112.61031217809158,-7.135570485497508,0.023729660439224518,0.00010135303650395267,,0.11393115619885018,0.0007530552586967726,
2025-07-16,112.61031217809158,-7.135570485497508,0.032237783639854405,0.0002278206234119913,0.0002757131782012729,0.11243018436716096,6.953976849223334e-05,
2025-07-17,112.61031217809158,-7.135570485497508,0.030046794142547125,0.00020140074375302856,0.00023791220476820782,0.11322541446676807,0.00021177221113419188,1792.9052691259876
2025-07-18,112.61031217809158,-7.135570485497508,0.032064821263809294,,0.00036497269882040256,0.11130547172705542,-0.00014072723452383955,
2025-07-19,112.61031217809158,-7.135570485497508,0.03523964349337364,0.0002956054284879355,4.14970191022482e-05,0.11322834807603405,0.0001789700487939018,
2025-07-20,112.61031217809158,-7.135570485497508,0.033378548979389334,8.706000748838475e-05,0.00031425824474726237,0.11242142617349599,-0.0003023270648824601,
2025-07-21,112.61031217809158,-7.135570485497508,0.024596053185478667,0.00011190721817782526,0.00035292734469825145,0.11579445381074571,0.0006426946208129052,1875.5812132793362
2025-07-22,112.61031217809158,-7.135570485497508,0.02687409560187098,0.00010931324936416615,0.00020951508517130874,0.11385700996203224,0.00023180864676765225,1886.623508662988
2025-07-23,112.61031217809158,-7.135570485497508,0.032350821378220665,0.00014732541662283873,0.00010290256999821932,0.11171948384293988,0.00016565896755510234,
2025-07-24,112.61031217809158,-7.135570485497508,0.030441656130664706,4.442345062362334e-05,0.00019016462101211444,0.11475594183747954,8.40418586592767e-05,
2025-07-25,112.61031217809158,-7.135570485497508,0.027333293733368166,4.387230555924468e-05,8.089071945974954e-05,0.11394625789221934,-8.738049382809795e-05,
2025-07-26,112.61031217809158,-7.135570485497508,0.026315626388198766,0.0001168288020793093,0.00011576092436093151,0.11391308206504294,0.00016740531023835063,
2025-07-27,112.61031217809158,-7.135570485497508,0.02996567444160664,8.12622472352255e-05,0.00024766475467096367,0.11304859088795424,0.0002120671945479702,1888.3404987211936
2025-07-28,112.61031217809158,-7.135570485497508,0.03590217256449393,9.779631234430761e-05,0.0002739394459696874,0.1121918002537032,0.00016646080696420317,
2025-07-29,112.61031217809158,-7.135570485497508,0.029207659733995486,,,0.11187084530197415,,
2025-07-30,112.61031217809158,-7.135570485497508,0.028751822316611348,3.876135685772296e-05,-3.4470035287641096e-05,0.11371034169493148,0.00033778440744372057,
2025-07-31,112.61031217809158,-7.135570485497508,0.022654853902179216,7.581714322124421e-05,0.0002453458155663229,0.11473537295120316,0.00024510602486988836,
2025-08-01,112.61031217809158,-7.135570485497508,0.027597589136475382,0.0001027092887143422,0.00018407429064799685,0.11428466852168155,2.9060046040692654e-05,
2025-08-02,112.61031217809158,-7.135570485497508,0.02623510232169977,7.39746042013993e-05,8.078671257862779e-05,0.11455608151832258,6.78773618118241e-05,
2025-08-03,112.61031217809158,-7.135570485497508,0.02512208717498517,4.641629884001278e-05,0.00010630542582481728,0.11479786650079139,0.0001363618476836539,
2025-08-04,112.61031217809158,-7.135570485497508,0.03035093649421288,4.6870673848637923e-05,0.0001772692649942715,0.1162229291363352,-8.841270411301974e-05,
2025-08-05,112.61031217809158,-7.135570485497508,0.030107674231300785,,,0.11730334923420056,,
2025-08-06,112.61031217809158,-7.135570485497508,0.028878419723640966,0.00012586500948264957,7.995189935787854e-05,0.11653118328220113,0.000609008152088291,1890.1227890200228
2025-08-07,112.61031217809158,-7.135570485497508,0.031453620551612556,0.0002591187395330548,0.00014407368313082788,0.11380636028548353,0.0002480249029989512,
2025-08-08,112.61031217809158,-7.135570485497508,0.02741169481300936,0.00011749712604301078,7.306716192111676e-05,0.11663499141019007,0.0002283987021128524,
2025-08-09,112.61031217809158,-7.135570485497508,0.03155745695605595,6.413373545043448e-05,3.577198416275421e-05,0.11436187250543896,-0.00015222813402581065,
2025-08-10,112.61031217809158,-7.135570485497508,0.0326400755309002,6.378836104107501e-05,0.00044513583855435474,0.11383345307595506,0.0003801020103983053,
2025-08-11,112.61031217809158,-7.135570485497508,0.026412001813090877,8.853926851845109e-05,0.00021728234012801905,0.11460642357268955,-6.443389975011397e-06,
2025-08-12,112.61031217809158,-7.135570485497508,0.026427753733606764,0.00010086430350932839,0.00024997878444045957,0.11555608687839858,0.0004277213347148684,1859.1668850219005
2025-08-13,112.61031217809158,-7.135570485497508,,7.912771051843812e-05,0.0002974099047143018,0.11494071646648071,0.00011899098481036476,
2025-08-14,112.61031217809158,-7.135570485497508,0.030531289022670747,9.307899534291664e-05,0.0002162112006838545,0.1157652077148344,0.00040820382340512836,
2025-08-15,112.61031217809158,-7.135570485497508,0.02787342106540151,4.804394221345203e-05,0.0001704568205664535,0.11723830824830751,-2.9205287859344687e-05,
2025-08-16,112.61031217809158,-7.135570485497508,0.026285169458833895,5.322133580394209e-05,0.00013729644529835312,0.11752603095512065,-4.907596274176285e-05,
2025-08-17,112.61031217809158,-7.135570485497508,0.027143885148245357,7.730852694848284e-05,0.0002491415951322472,0.11425571512135538,2.5273451063046624e-05,
2025-08-18,112.61031217809158,-7.135570485497508,0.027808979107807674,,,0.11257129538617656,,
2025-08-19,112.61031217809158,-7.135570485497508,,,,0.11689840957322573,,
2025-08-20,112.61031217809158,-7.135570485497508,0.033735864512921286,9.595094748225986e-05,0.00011291578294348912,0.11382259952779986,0.0006616476795705211,
2025-08-21,112.61031217809158,-7.135570485497508,0.028781503772942314,,,0.11299837603221276,,
2025-08-22,112.61031217809158,-7.135570485497508,0.02591892442214439,0.00027437595578175256,0.0003060432627789966,0.11444739184775604,-3.1044480442473765e-05,
2025-08-23,112.61031217809158,-7.135570485497508,0.02825505620249661,0.00012454271606842274,0.00022351710255823676,0.11495838790697778,0.00026932250809320624,
2025-08-24,112.61031217809158,-7.135570485497508,0.03293778668776085,0.00022720384703830366,0.00010686400569799803,0.11585056693409251,6.535521293228074e-05,
2025-08-25,112.61031217809158,-7.135570485497508,0.030752092453429147,0.0001456535705852715,0.0002230928314202131,0.11677648829016668,0.0007782386090590519,1867.2893503179955
2025-08-26,112.61031217809158,-7.135570485497508,,7.852120390504003e-05,-0.0001107016987472451,0.11501537368764916,0.0005550374849147977,
2025-08-27,112.61031217809158,-7.135570485497508,0.02966244670737846,7.489263897317087e-05,,0.11583558358249105,0.0003415455383899998,
2025-08-28,112.61031217809158,-7.135570485497508,0.02840764763941434,9.642809094577838e-05,5.125675326778931e-05,0.1166870968980428,6.03676762837593e-05,
2025-08-29,112.61031217809158,-7.135570485497508,0.023379517601708713,9.726089506193429e-05,0.00012118007327635277,0.11307440918536486,0.000113721637182403,
2025-08-30,112.61031217809158,-7.135570485497508,0.02736194238415182,4.97601535929258e-05,0.00014360874400103066,0.11423544177646743,-7.278133800360902e-05,
